Country,City,Month,Year,avgTempFahr,avgTempCels
Congo,Brazzaville,10,2017,79.25161290322582,26.250896057347674
Congo,Brazzaville,10,2018,79.11612903225806,26.175627240143367
Congo,Brazzaville,10,2019,78.37096774193549,25.761648745519715
Congo,Brazzaville,11,2000,78.05,25.583333333333332
Congo,Brazzaville,11,2001,79.24,26.244444444444444
Congo,Brazzaville,11,2002,78.60666666666665,25.892592592592585
Congo,Brazzaville,11,2003,78.33666666666666,25.742592592592587
Congo,Brazzaville,11,2004,78.95333333333333,26.085185185185182
Congo,Brazzaville,11,2005,78.75666666666666,25.97592592592592
Congo,Brazzaville,11,2006,77.43,25.238888888888894
Congo,Brazzaville,11,2007,77.70333333333333,25.39074074074074
Congo,Brazzaville,11,2008,78.46666666666667,25.814814814814817
Congo,Brazzaville,11,2009,78.64,25.91111111111111
Congo,Brazzaville,11,2010,78.81666666666666,26.009259259259256
Congo,Brazzaville,11,2011,78.13333333333334,25.629629629629633
Congo,Brazzaville,11,2012,78.06333333333333,25.590740740740742
Congo,Brazzaville,11,2013,78.26666666666667,25.703703703703702
Congo,Brazzaville,11,2014,79.38333333333334,26.324074074074076
Congo,Brazzaville,11,2015,79.47666666666667,26.37592592592593
Congo,Brazzaville,11,2016,73.71000000000001,23.172222222222228
Congo,Brazzaville,11,2017,78.63000000000001,25.90555555555556
Congo,Brazzaville,11,2018,61.37,16.316666666666666
Congo,Brazzaville,11,2019,79.13000000000001,26.183333333333337
Congo,Brazzaville,12,2000,77.6741935483871,25.374551971326166
Congo,Brazzaville,12,2001,79.24193548387096,26.245519713261647
Congo,Brazzaville,12,2002,78.40322580645162,25.77956989247312
Congo,Brazzaville,12,2003,78.34193548387097,25.74551971326165
Congo,Brazzaville,12,2004,66.97741935483872,19.431899641577065
Congo,Brazzaville,12,2005,77.79032258064517,25.439068100358426
Congo,Brazzaville,12,2006,77.95161290322581,25.528673835125446
Congo,Brazzaville,12,2007,77.9483870967742,25.526881720430108
Congo,Brazzaville,12,2008,78.10967741935484,25.616487455197134
Congo,Brazzaville,12,2009,78.38387096774194,25.768817204301076
Congo,Brazzaville,12,2010,77.90645161290323,25.503584229390682
Congo,Brazzaville,12,2011,77.97096774193548,25.53942652329749
Congo,Brazzaville,12,2012,78.03225806451613,25.57347670250896
Congo,Brazzaville,12,2013,78.01290322580645,25.56272401433692
Congo,Brazzaville,12,2014,78.48064516129033,25.822580645161295
Congo,Brazzaville,12,2015,68.09375,20.052083333333332
Congo,Brazzaville,12,2016,79.08709677419354,26.1594982078853
Congo,Brazzaville,12,2017,78.83225806451614,26.017921146953412
Congo,Brazzaville,12,2018,78.46774193548387,25.81541218637993
Congo,Brazzaville,12,2019,78.9,26.055555555555557
Egypt,Cairo,1,2000,55.983870967741936,13.324372759856631
Egypt,Cairo,1,2001,59.00322580645161,15.00179211469534
Egypt,Cairo,1,2002,54.667741935483875,12.593189964157709
Egypt,Cairo,1,2003,61.229032258064514,16.238351254480285
Egypt,Cairo,1,2004,58.37419354838709,14.65232974910394
Egypt,Cairo,1,2005,59.645161290322584,15.358422939068102
Egypt,Cairo,1,2006,57.24516129032258,14.025089605734767
Egypt,Cairo,1,2007,56.938709677419354,13.854838709677418
Egypt,Cairo,1,2008,54.79677419354839,12.664874551971327
Egypt,Cairo,1,2009,61.190322580645166,16.2168458781362
Egypt,Cairo,1,2010,62.84838709677419,17.137992831541215
Egypt,Cairo,1,2011,59.58064516129032,15.322580645161288
Egypt,Cairo,1,2012,55.512903225806454,13.062724014336919
Egypt,Cairo,1,2013,58.70967741935484,14.838709677419356
Egypt,Cairo,1,2014,59.690322580645166,15.38351254480287
Egypt,Cairo,1,2015,57.141935483870974,13.967741935483875
Egypt,Cairo,1,2016,56.37419354838709,13.541218637992829
Egypt,Cairo,1,2017,57.47096774193548,14.1505376344086
Egypt,Cairo,1,2018,55.05483870967742,12.808243727598567
Egypt,Cairo,1,2019,52.067741935483866,11.148745519713259
Egypt,Cairo,1,2020,55.83870967741935,13.243727598566307
Egypt,Cairo,2,2000,57.48620689655172,14.159003831417623
Egypt,Cairo,2,2001,59.93214285714286,15.517857142857142
Egypt,Cairo,2,2002,61.160714285714285,16.200396825396822
Egypt,Cairo,2,2003,58.42857142857143,14.682539682539685
Egypt,Cairo,2,2004,60.46896551724138,15.816091954022987
Egypt,Cairo,2,2005,59.725,15.402777777777779
Egypt,Cairo,2,2006,60.653571428571425,15.91865079365079
Egypt,Cairo,2,2007,60.857142857142854,16.03174603174603
Egypt,Cairo,2,2008,57.806896551724144,14.337164750957859
Egypt,Cairo,2,2009,62.80357142857143,17.11309523809524
Egypt,Cairo,2,2010,66.51071428571429,19.17261904761905
Egypt,Cairo,2,2011,62.67142857142857,17.03968253968254
Egypt,Cairo,2,2012,57.49310344827586,14.162835249042145
Egypt,Cairo,2,2013,61.971428571428575,16.650793650793656
Egypt,Cairo,2,2014,54.98571428571428,12.769841269841267
Egypt,Cairo,2,2015,58.917857142857144,14.95436507936508
Egypt,Cairo,2,2016,65.16896551724139,18.427203065134105
Egypt,Cairo,2,2017,59.603571428571435,15.335317460317462
Egypt,Cairo,2,2018,65.79285714285714,18.773809523809526
Egypt,Cairo,2,2019,60.40714285714286,15.781746031746032
Egypt,Cairo,2,2020,59.54482758620689,15.302681992337163
Egypt,Cairo,3,2000,60.92580645161291,16.069892473118284
Egypt,Cairo,3,2001,68.7741935483871,20.430107526881724
Egypt,Cairo,3,2002,66.43225806451613,19.12903225806452
Egypt,Cairo,3,2003,60.79354838709677,15.996415770609316
Egypt,Cairo,3,2004,65.26451612903226,18.480286738351253
Egypt,Cairo,3,2005,64.88064516129032,18.26702508960573
Egypt,Cairo,3,2006,66.01290322580645,18.89605734767025
Egypt,Cairo,3,2007,64.96451612903226,18.31362007168459
Egypt,Cairo,3,2008,70.28064516129032,21.267025089605735
Egypt,Cairo,3,2009,64.86129032258064,18.25627240143369
Egypt,Cairo,3,2010,68.88064516129033,20.48924731182796
Egypt,Cairo,3,2011,63.17741935483871,17.32078853046595
Egypt,Cairo,3,2012,61.061290322580646,16.14516129032258
Egypt,Cairo,3,2013,68.12903225806451,20.071684587813618
Egypt,Cairo,3,2014,66.01612903225806,18.89784946236559
Egypt,Cairo,3,2015,65.20322580645161,18.446236559139784
Egypt,Cairo,3,2016,64.44516129032257,18.025089605734763
Egypt,Cairo,3,2017,66.69677419354838,19.275985663082434
Egypt,Cairo,3,2018,71.91612903225807,22.175627240143374
Egypt,Cairo,3,2019,63.84516129032258,17.691756272401435
Egypt,Cairo,3,2020,64.63870967741936,18.132616487455195
Egypt,Cairo,4,2000,66.86,19.366666666666667
Egypt,Cairo,4,2001,71.85,22.138888888888886
Egypt,Cairo,4,2002,70.14333333333335,21.190740740740747
Egypt,Cairo,4,2003,65.27666666666667,18.48703703703704
Egypt,Cairo,4,2004,70.53999999999999,21.411111111111108
Egypt,Cairo,4,2005,70.22,21.233333333333334
Egypt,Cairo,4,2006,71.41000000000001,21.894444444444453
Egypt,Cairo,4,2007,69.46000000000001,20.811111111111117
Egypt,Cairo,4,2008,66.45333333333333,19.14074074074074
Egypt,Cairo,4,2009,66.42666666666666,19.125925925925927
Egypt,Cairo,4,2010,73.57333333333332,23.09629629629629
Egypt,Cairo,4,2011,71.13333333333334,21.740740740740744
Egypt,Cairo,4,2012,72.87333333333332,22.707407407407402
Egypt,Cairo,4,2013,70.21000000000001,21.22777777777778
Egypt,Cairo,4,2014,72.26666666666667,22.370370370370367
Egypt,Cairo,4,2015,69.1,20.611111111111107
Egypt,Cairo,4,2016,65.60333333333332,18.668518518518514
Egypt,Cairo,4,2017,72.18333333333334,22.324074074074076
Egypt,Cairo,4,2018,67.99333333333333,19.996296296296293
Egypt,Cairo,4,2019,64.28,17.933333333333334
Egypt,Cairo,4,2020,69.97666666666667,21.098148148148155
Egypt,Cairo,5,2000,76.74516129032257,24.858422939068095
Egypt,Cairo,5,2001,78.1032258064516,25.61290322580645
Egypt,Cairo,5,2002,76.79677419354839,24.88709677419355
Egypt,Cairo,5,2003,80.23548387096774,26.797491039426525
Egypt,Cairo,5,2004,77.64838709677419,25.360215053763437
Egypt,Cairo,5,2005,76.50645161290322,24.7258064516129
Egypt,Cairo,5,2006,76.1741935483871,24.54121863799283
Egypt,Cairo,5,2007,79.21290322580644,26.22939068100358
Egypt,Cairo,5,2008,77.93870967741935,25.521505376344084
Egypt,Cairo,5,2009,77.44193548387096,25.245519713261647
Egypt,Cairo,5,2010,79.45806451612903,26.365591397849457
Egypt,Cairo,5,2011,77.21612903225805,25.120071684587806
Egypt,Cairo,5,2012,79.10967741935484,26.172043010752688
Egypt,Cairo,5,2013,80.27741935483871,26.82078853046595
Egypt,Cairo,5,2014,78.67096774193548,25.928315412186382
Egypt,Cairo,5,2015,77.57741935483871,25.320788530465947
Egypt,Cairo,5,2016,74.66451612903225,23.70250896057347
Egypt,Cairo,5,2017,80.35806451612903,26.865591397849464
Egypt,Cairo,5,2018,82.5516129032258,28.084229390681003
Egypt,Cairo,5,2019,58.11290322580645,14.507168458781361
Egypt,Cairo,5,2020,74.36153846153846,23.534188034188034
Egypt,Cairo,6,2000,81.47,27.483333333333334
Egypt,Cairo,6,2001,81.36999999999999,27.427777777777774
Egypt,Cairo,6,2002,57.080000000000005,13.933333333333337
Egypt,Cairo,6,2003,83.37666666666668,28.542592592592598
Egypt,Cairo,6,2004,81.13000000000001,27.294444444444448
Egypt,Cairo,6,2005,81.19666666666667,27.331481481481482
Egypt,Cairo,6,2006,82.41333333333334,28.007407407407413
Egypt,Cairo,6,2007,83.52333333333333,28.62407407407407
Egypt,Cairo,6,2008,85.11333333333333,29.507407407407406
Egypt,Cairo,6,2009,86.19,30.105555555555554
Egypt,Cairo,6,2010,85.06333333333333,29.479629629629628
Egypt,Cairo,6,2011,80.85333333333332,27.140740740740736
Egypt,Cairo,6,2012,83.69,28.716666666666665
Egypt,Cairo,6,2013,82.74666666666667,28.192592592592593
Egypt,Cairo,6,2014,82.43333333333334,28.01851851851852
Egypt,Cairo,6,2015,79.90333333333334,26.612962962962964
Egypt,Cairo,6,2016,87.46000000000001,30.811111111111117
Egypt,Cairo,6,2017,84.71000000000001,29.283333333333342
Egypt,Cairo,6,2018,85.53333333333333,29.740740740740737
Egypt,Cairo,6,2019,85.3,29.61111111111111
Egypt,Cairo,7,2000,84.98064516129033,29.433691756272406
Egypt,Cairo,7,2001,83.94516129032259,28.858422939068102
Egypt,Cairo,7,2002,86.93548387096774,30.519713261648747
Egypt,Cairo,7,2003,83.6774193548387,28.709677419354836
Egypt,Cairo,7,2004,84.56451612903226,29.202508960573475
Egypt,Cairo,7,2005,84.21935483870968,29.010752688172047
Egypt,Cairo,7,2006,83.40967741935484,28.560931899641574
Egypt,Cairo,7,2007,85.51290322580645,29.729390681003583
Egypt,Cairo,7,2008,84.7741935483871,29.31899641577061
Egypt,Cairo,7,2009,86.6,30.333333333333332
Egypt,Cairo,7,2010,84.75806451612904,29.31003584229391
Egypt,Cairo,7,2011,84.55483870967741,29.19713261648745
Egypt,Cairo,7,2012,86.05483870967741,30.030465949820787
Egypt,Cairo,7,2013,81.83870967741936,27.688172043010756
Egypt,Cairo,7,2014,83.41290322580646,28.562724014336922
Egypt,Cairo,7,2015,84.01935483870967,28.89964157706093
Egypt,Cairo,7,2016,85.87741935483871,29.93189964157706
Egypt,Cairo,7,2017,87.69999999999999,30.94444444444444
Egypt,Cairo,7,2018,86.74838709677418,30.41577060931899
Egypt,Cairo,7,2019,86.49032258064516,30.272401433691755
Egypt,Cairo,8,2000,82.79032258064517,28.216845878136205
Egypt,Cairo,8,2001,85.1258064516129,29.514336917562723
Egypt,Cairo,8,2002,84.59677419354838,29.220430107526884
Egypt,Cairo,8,2003,84.16774193548386,28.982078853046588
Egypt,Cairo,8,2004,83.6032258064516,28.668458781362006
Egypt,Cairo,8,2005,84.47096774193548,29.150537634408604
Egypt,Cairo,8,2006,85.01935483870967,29.455197132616483
Egypt,Cairo,8,2007,78.78064516129032,25.989247311827956
Egypt,Cairo,8,2008,80.00967741935484,26.672043010752688
Egypt,Cairo,8,2009,84.36774193548388,29.09318996415771
Egypt,Cairo,8,2010,87.42258064516129,30.790322580645164
Egypt,Cairo,8,2011,83.69677419354838,28.720430107526877
Egypt,Cairo,8,2012,86.06451612903226,30.03584229390681
Egypt,Cairo,8,2013,84.45806451612903,29.143369175627235
Egypt,Cairo,8,2014,85.21612903225805,29.56451612903225
Egypt,Cairo,8,2015,87.8225806451613,31.012544802867385
Egypt,Cairo,8,2016,85.88064516129033,29.933691756272406
Egypt,Cairo,8,2017,86.74838709677418,30.41577060931899
Egypt,Cairo,8,2018,86.23870967741935,30.132616487455195
Egypt,Cairo,8,2019,86.61612903225806,30.342293906810035
Egypt,Cairo,9,2000,80.30666666666666,26.837037037037035
Egypt,Cairo,9,2001,82.03666666666666,27.798148148148144
Egypt,Cairo,9,2002,83.27333333333333,28.48518518518518
Egypt,Cairo,9,2003,80.55,26.97222222222222
Egypt,Cairo,9,2004,80.17,26.761111111111113
Egypt,Cairo,9,2005,81.79333333333334,27.662962962962965
Egypt,Cairo,9,2006,81.92333333333333,27.735185185185188
Egypt,Cairo,9,2007,80.55333333333333,26.97407407407407
Egypt,Cairo,9,2008,77.90666666666667,25.503703703703703
Egypt,Cairo,9,2009,81.98,27.76666666666667
Egypt,Cairo,9,2010,83.17666666666668,28.431481481481487
Egypt,Cairo,9,2011,81.42666666666668,27.459259259259266
Egypt,Cairo,9,2012,80.69666666666667,27.053703703703704
Egypt,Cairo,9,2013,80.58333333333333,26.990740740740737
Egypt,Cairo,9,2014,83.03,28.35
Egypt,Cairo,9,2015,85.58333333333333,29.768518518518515
Egypt,Cairo,9,2016,76.86,24.922222222222224
Egypt,Cairo,9,2017,82.65666666666667,28.142592592592592
Egypt,Cairo,9,2018,83.97,28.872222222222224
Egypt,Cairo,9,2019,82.16666666666667,27.870370370370374
Egypt,Cairo,10,2000,73.3967741935484,22.998207885304666
Egypt,Cairo,10,2001,74.91612903225807,23.842293906810042
Egypt,Cairo,10,2002,75.75483870967743,24.30824372759857
Egypt,Cairo,10,2003,76.03870967741935,24.465949820788527
Egypt,Cairo,10,2004,76.50322580645161,24.724014336917563
Egypt,Cairo,10,2005,73.99677419354839,23.331541218637994
Egypt,Cairo,10,2006,76.50322580645161,24.724014336917563
Egypt,Cairo,10,2007,77.11935483870967,25.066308243727594
Egypt,Cairo,10,2008,74.93548387096774,23.85304659498208
Egypt,Cairo,10,2009,78.76451612903226,25.980286738351253
Egypt,Cairo,10,2010,79.68064516129031,26.489247311827953
Egypt,Cairo,10,2011,74.69999999999999,23.722222222222214
Egypt,Cairo,10,2012,77.45161290322581,25.25089605734767
Egypt,Cairo,10,2013,72.6741935483871,22.596774193548388
Egypt,Cairo,10,2014,75.31290322580645,24.06272401433692
Egypt,Cairo,10,2015,77.79032258064517,25.439068100358426
Egypt,Cairo,10,2016,78.16129032258064,25.645161290322577
Egypt,Cairo,10,2017,76.8225806451613,24.901433691756274
Egypt,Cairo,10,2018,77.83870967741936,25.465949820788534
Egypt,Cairo,10,2019,78.54516129032258,25.858422939068102
Egypt,Cairo,11,2000,67.38666666666667,19.659259259259258
Egypt,Cairo,11,2001,67.00333333333333,19.446296296296296
Egypt,Cairo,11,2002,68.32,20.177777777777774
Egypt,Cairo,11,2003,68.2,20.11111111111111
Egypt,Cairo,11,2004,69.00333333333333,20.557407407407407
Egypt,Cairo,11,2005,65.67666666666666,18.70925925925926
Egypt,Cairo,11,2006,65.00333333333333,18.335185185185182
Egypt,Cairo,11,2007,69.36666666666666,20.759259259259256
Egypt,Cairo,11,2008,69.91666666666667,21.06481481481482
Egypt,Cairo,11,2009,68.02,20.011111111111106
Egypt,Cairo,11,2010,71.14666666666668,21.748148148148154
Egypt,Cairo,11,2011,63.92333333333333,17.735185185185188
Egypt,Cairo,11,2012,70.19666666666667,21.22037037037037
Egypt,Cairo,11,2013,70.06,21.144444444444446
Egypt,Cairo,11,2014,67.26333333333334,19.590740740740742
Egypt,Cairo,11,2015,68.46333333333334,20.25740740740741
Egypt,Cairo,11,2016,63.92333333333333,17.735185185185188
Egypt,Cairo,11,2017,68.16666666666667,20.092592592592595
Egypt,Cairo,11,2018,53.4,11.88888888888889
Egypt,Cairo,11,2019,72.08,22.266666666666666
Egypt,Cairo,12,2000,60.49032258064516,15.827956989247314
Egypt,Cairo,12,2001,59.91290322580645,15.507168458781361
Egypt,Cairo,12,2002,61.37419354838709,16.318996415770606
Egypt,Cairo,12,2003,59.60322580645161,15.335125448028672
Egypt,Cairo,12,2004,59.59032258064516,15.32795698924731
Egypt,Cairo,12,2005,61.277419354838706,16.265232974910393
Egypt,Cairo,12,2006,58.81290322580645,14.89605734767025
Egypt,Cairo,12,2007,60.983870967741936,16.10215053763441
Egypt,Cairo,12,2008,63.28064516129032,17.378136200716845
Egypt,Cairo,12,2009,64.33225806451613,17.962365591397845
Egypt,Cairo,12,2010,63.099999999999994,17.277777777777775
Egypt,Cairo,12,2011,58.81935483870968,14.899641577060931
Egypt,Cairo,12,2012,61.519354838709674,16.39964157706093
Egypt,Cairo,12,2013,58.76451612903226,14.869175627240143
Egypt,Cairo,12,2014,62.68064516129032,17.044802867383513
Egypt,Cairo,12,2015,49.8125,9.895833333333334
Egypt,Cairo,12,2016,59.7,15.38888888888889
Egypt,Cairo,12,2017,64.15161290322581,17.862007168458785
Egypt,Cairo,12,2018,62.01935483870968,16.67741935483871
Egypt,Cairo,12,2019,61.619354838709675,16.455197132616487
Ethiopia,Addis Ababa,1,2000,-15.458064516129031,-26.365591397849457
Ethiopia,Addis Ababa,1,2001,-25.816129032258065,-32.12007168458781
Ethiopia,Addis Ababa,1,2002,4.922580645161291,-15.04301075268817
Ethiopia,Addis Ababa,1,2003,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,1,2004,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,1,2005,20.983870967741936,-6.120071684587813
Ethiopia,Addis Ababa,1,2006,-88.12258064516129,-66.73476702508961
Ethiopia,Addis Ababa,1,2007,41.58709677419355,5.326164874551971
Ethiopia,Addis Ababa,1,2008,57.54838709677419,14.193548387096774
Ethiopia,Addis Ababa,1,2009,-31.580645161290324,-35.32258064516129
Ethiopia,Addis Ababa,1,2010,-52.86129032258064,-47.145161290322584
Ethiopia,Addis Ababa,1,2011,62.119354838709675,16.732974910394265
Ethiopia,Addis Ababa,1,2012,41.08709677419355,5.048387096774193
Ethiopia,Addis Ababa,1,2013,62.47741935483871,16.93189964157706
Ethiopia,Addis Ababa,1,2014,63.016129032258064,17.231182795698924
Ethiopia,Addis Ababa,1,2015,25.151612903225807,-3.8046594982078847
Ethiopia,Addis Ababa,1,2016,63.47096774193548,17.483870967741936
Ethiopia,Addis Ababa,1,2017,60.02903225806452,15.571684587813621
Ethiopia,Addis Ababa,1,2018,55.07419354838709,12.818996415770606
Ethiopia,Addis Ababa,1,2019,56.358064516129026,13.532258064516125
Ethiopia,Addis Ababa,1,2020,62.461290322580645,16.92293906810036
Ethiopia,Addis Ababa,2,2000,46.08965517241379,7.827586206896551
Ethiopia,Addis Ababa,2,2001,41.642857142857146,5.3571428571428585
Ethiopia,Addis Ababa,2,2002,0.6821428571428575,-17.398809523809526
Ethiopia,Addis Ababa,2,2003,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,2,2004,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,2,2005,27.135714285714283,-2.7023809523809543
Ethiopia,Addis Ababa,2,2006,43.18214285714286,6.212301587301587
Ethiopia,Addis Ababa,2,2007,5.642857142857143,-14.642857142857142
Ethiopia,Addis Ababa,2,2008,13.362068965517244,-10.354406130268197
Ethiopia,Addis Ababa,2,2009,52.728571428571435,11.51587301587302
Ethiopia,Addis Ababa,2,2010,-63.721428571428575,-53.17857142857143
Ethiopia,Addis Ababa,2,2011,63.84285714285714,17.69047619047619
Ethiopia,Addis Ababa,2,2012,59.22758620689655,15.126436781609193
Ethiopia,Addis Ababa,2,2013,64.85714285714286,18.253968253968257
Ethiopia,Addis Ababa,2,2014,58.839285714285715,14.910714285714286
Ethiopia,Addis Ababa,2,2015,12.182142857142855,-11.009920634920636
Ethiopia,Addis Ababa,2,2016,65.39655172413794,18.553639846743298
Ethiopia,Addis Ababa,2,2017,63.635714285714286,17.575396825396826
Ethiopia,Addis Ababa,2,2018,5.578571428571428,-14.678571428571429
Ethiopia,Addis Ababa,2,2019,66.16071428571429,18.978174603174605
Ethiopia,Addis Ababa,2,2020,65.08275862068966,18.37931034482759
Ethiopia,Addis Ababa,3,2000,28.63225806451613,-1.8709677419354835
Ethiopia,Addis Ababa,3,2001,1.1612903225806457,-17.132616487455195
Ethiopia,Addis Ababa,3,2002,40.78064516129032,4.878136200716846
Ethiopia,Addis Ababa,3,2003,-88.47419354838709,-66.93010752688173
Ethiopia,Addis Ababa,3,2004,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,3,2005,7.619354838709678,-13.544802867383511
Ethiopia,Addis Ababa,3,2006,23.73548387096774,-4.591397849462366
Ethiopia,Addis Ababa,3,2007,-8.435483870967742,-22.46415770609319
Ethiopia,Addis Ababa,3,2008,34.564516129032256,1.4247311827956979
Ethiopia,Addis Ababa,3,2009,-8.196774193548388,-22.33154121863799
Ethiopia,Addis Ababa,3,2010,-20.535483870967738,-29.186379928315407
Ethiopia,Addis Ababa,3,2011,64.83548387096774,18.24193548387096
Ethiopia,Addis Ababa,3,2012,38.751612903225805,3.7508960573476693
Ethiopia,Addis Ababa,3,2013,66.74516129032257,19.30286738351254
Ethiopia,Addis Ababa,3,2014,40.04516129032258,4.469534050179212
Ethiopia,Addis Ababa,3,2015,28.925806451612903,-1.7078853046594982
Ethiopia,Addis Ababa,3,2016,63.92580645161291,17.736559139784948
Ethiopia,Addis Ababa,3,2017,60.65483870967742,15.919354838709678
Ethiopia,Addis Ababa,3,2018,58.75483870967742,14.863799283154123
Ethiopia,Addis Ababa,3,2019,67.69677419354838,19.831541218637987
Ethiopia,Addis Ababa,3,2020,66.73548387096774,19.297491039426525
Ethiopia,Addis Ababa,4,2000,-88.12666666666668,-66.73703703703706
Ethiopia,Addis Ababa,4,2001,34.75,1.5277777777777777
Ethiopia,Addis Ababa,4,2002,-9.503333333333334,-23.057407407407407
Ethiopia,Addis Ababa,4,2003,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,4,2004,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,4,2005,61.31333333333334,16.28518518518519
Ethiopia,Addis Ababa,4,2006,54.9,12.722222222222221
Ethiopia,Addis Ababa,4,2007,-38.78,-39.32222222222222
Ethiopia,Addis Ababa,4,2008,-15.943333333333332,-26.635185185185183
Ethiopia,Addis Ababa,4,2009,-76.87333333333332,-60.48518518518517
Ethiopia,Addis Ababa,4,2010,-71.80666666666666,-57.670370370370364
Ethiopia,Addis Ababa,4,2011,12.006666666666666,-11.107407407407408
Ethiopia,Addis Ababa,4,2012,62.940000000000005,17.18888888888889
Ethiopia,Addis Ababa,4,2013,66.24666666666667,19.02592592592593
Ethiopia,Addis Ababa,4,2014,66.44666666666667,19.13703703703704
Ethiopia,Addis Ababa,4,2015,67.57666666666667,19.764814814814812
Ethiopia,Addis Ababa,4,2016,65.84,18.8
Ethiopia,Addis Ababa,4,2017,67.35,19.638888888888886
Ethiopia,Addis Ababa,4,2018,63.57666666666667,17.54259259259259
Ethiopia,Addis Ababa,4,2019,60.61666666666667,15.898148148148149
Ethiopia,Addis Ababa,4,2020,66.33,19.07222222222222
Ethiopia,Addis Ababa,5,2000,13.44516129032258,-10.308243727598567
Ethiopia,Addis Ababa,5,2001,-36.25483870967742,-37.91935483870967
Ethiopia,Addis Ababa,5,2002,-17.32903225806452,-27.40501792114695
Ethiopia,Addis Ababa,5,2003,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,5,2004,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,5,2005,64.49354838709677,18.05197132616487
Ethiopia,Addis Ababa,5,2006,51.24193548387097,10.689964157706093
Ethiopia,Addis Ababa,5,2007,66.68387096774192,19.268817204301072
Ethiopia,Addis Ababa,5,2008,-44.86451612903225,-42.702508960573475
Ethiopia,Addis Ababa,5,2009,-66.28064516129032,-54.60035842293907
Ethiopia,Addis Ababa,5,2010,-56.1741935483871,-48.985663082437284
Ethiopia,Addis Ababa,5,2011,65.50322580645161,18.61290322580645
Ethiopia,Addis Ababa,5,2012,66.34193548387097,19.078853046594983
Ethiopia,Addis Ababa,5,2013,55.08064516129032,12.822580645161288
Ethiopia,Addis Ababa,5,2014,66.40645161290323,19.114695340501793
Ethiopia,Addis Ababa,5,2015,44.84838709677419,7.137992831541216
Ethiopia,Addis Ababa,5,2016,59.65806451612904,15.365591397849464
Ethiopia,Addis Ababa,5,2017,64.59354838709677,18.107526881720432
Ethiopia,Addis Ababa,5,2018,-35.854838709677416,-37.69713261648745
Ethiopia,Addis Ababa,5,2019,4.145161290322581,-15.474910394265233
Ethiopia,Addis Ababa,5,2020,65.52499999999999,18.624999999999993
Ethiopia,Addis Ababa,6,2000,51.7,10.944444444444446
Ethiopia,Addis Ababa,6,2001,-18.59333333333333,-28.107407407407408
Ethiopia,Addis Ababa,6,2002,-39.32666666666667,-39.62592592592593
Ethiopia,Addis Ababa,6,2003,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,6,2004,-82.89333333333335,-63.829629629629636
Ethiopia,Addis Ababa,6,2005,64.09,17.82777777777778
Ethiopia,Addis Ababa,6,2006,-1.2866666666666662,-18.492592592592594
Ethiopia,Addis Ababa,6,2007,62.97666666666667,17.20925925925926
Ethiopia,Addis Ababa,6,2008,-88.04666666666667,-66.69259259259259
Ethiopia,Addis Ababa,6,2009,-43.84,-42.13333333333334
Ethiopia,Addis Ababa,6,2010,40.11,4.5055555555555555
Ethiopia,Addis Ababa,6,2011,63.27333333333333,17.374074074074073
Ethiopia,Addis Ababa,6,2012,63.11333333333333,17.285185185185185
Ethiopia,Addis Ababa,6,2013,46.580000000000005,8.100000000000003
Ethiopia,Addis Ababa,6,2014,65.69666666666667,18.72037037037037
Ethiopia,Addis Ababa,6,2015,64.07,17.816666666666663
Ethiopia,Addis Ababa,6,2016,57.376666666666665,14.098148148148148
Ethiopia,Addis Ababa,6,2017,58.99666666666667,14.99814814814815
Ethiopia,Addis Ababa,6,2018,-34.87,-37.150000000000006
Ethiopia,Addis Ababa,6,2019,41.01,5.005555555555555
Ethiopia,Addis Ababa,7,2000,30.606451612903225,-0.7741935483870973
Ethiopia,Addis Ababa,7,2001,-26.51290322580645,-32.507168458781365
Ethiopia,Addis Ababa,7,2002,-67.29032258064517,-55.16129032258065
Ethiopia,Addis Ababa,7,2003,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,7,2004,-99.0,-72.77777777777777
Ethiopia,Addis Ababa,7,2005,-32.01935483870968,-35.566308243727605
Ethiopia,Addis Ababa,7,2006,55.75483870967742,13.197132616487457
Ethiopia,Addis Ababa,7,2007,61.193548387096776,16.218637992831543
Ethiopia,Addis Ababa,7,2008,-26.48709677419355,-32.492831541218635
Ethiopia,Addis Ababa,7,2009,-6.577419354838709,-21.43189964157706
Ethiopia,Addis Ababa,7,2010,59.28387096774193,15.157706093189963
Ethiopia,Addis Ababa,7,2011,61.08064516129032,16.15591397849462
Ethiopia,Addis Ababa,7,2012,59.50645161290323,15.28136200716846
Ethiopia,Addis Ababa,7,2013,60.196774193548386,15.664874551971325
Ethiopia,Addis Ababa,7,2014,61.458064516129035,16.365591397849464
Ethiopia,Addis Ababa,7,2015,62.68709677419355,17.048387096774192
Ethiopia,Addis Ababa,7,2016,60.97096774193548,16.094982078853047
